asof_date,team_abbrev,player_name,status,details,source
2026-03-30,MEM,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-30,WAS,A. Gill,QUES,A. Gill (Ques),rotowire
2026-03-30,WAS,A. Sarr,QUES,A. Sarr (Ques),rotowire
2026-03-30,PHI,J. Broome,DOUBT,J. Broome (Doubt),rotowire
2026-03-30,PHI,J. Embiid,QUES,J. Embiid (Ques),rotowire
2026-03-30,PHI,Probable Pitchers,PROB,Probable Pitchers (Prob),rotowire
2026-03-30,PHI,N. Powell,QUES,N. Powell (Ques),rotowire
2026-03-30,PHI,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-30,MIA,N. Powell,QUES,N. Powell (Ques),rotowire
2026-03-30,MIA,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-30,BOS,R. Harper,QUES,R. Harper (Ques),rotowire
2026-03-30,BOS,N. Queta,QUES,N. Queta (Ques),rotowire
2026-03-30,BOS,J. Tatum,PROB,J. Tatum (Prob),rotowire
2026-03-30,BOS,N. Vucevic,OUT,N. Vucevic (Out),rotowire
2026-03-30,BOS,J. Landale,QUES,J. Landale (Ques),rotowire
2026-03-30,ATL,J. Landale,QUES,J. Landale (Ques),rotowire
2026-03-30,CHI,Z. Collins,OFS,Z. Collins (OFS),rotowire
2026-03-30,CHI,N. Essengue,OFS,N. Essengue (OFS),rotowire
2026-03-30,CHI,M. McClung,QUES,M. McClung (Ques),rotowire
2026-03-30,CHI,N. Richards,QUES,N. Richards (Ques),rotowire
2026-03-30,CHI,A. Simons,DOUBT,A. Simons (Doubt),rotowire
2026-03-30,CHI,J. Smith,OFS,J. Smith (OFS),rotowire
2026-03-30,CHI,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-30,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-30,PHX,G. Allen,QUES,G. Allen (Ques),rotowire
2026-03-30,PHX,D. Brooks,PROB,D. Brooks (Prob),rotowire
2026-03-30,PHX,A. Coffey,QUES,A. Coffey (Ques),rotowire
2026-03-30,PHX,H. Highsmith,QUES,H. Highsmith (Ques),rotowire
2026-03-30,PHX,M. Williams,QUES,M. Williams (Ques),rotowire
2026-03-30,PHX,S. Aldama,OFS,S. Aldama (OFS),rotowire
2026-03-30,PHX,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-30,PHX,B. Clarke,OFS,B. Clarke (OFS),rotowire
2026-03-30,PHX,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-30,PHX,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-30,PHX,T. Jerome,QUES,T. Jerome (Ques),rotowire
2026-03-30,PHX,Ja Morant,OFS,Ja Morant (OFS),rotowire
2026-03-30,PHX,S. Pippen,OFS,S. Pippen (OFS),rotowire
2026-03-30,PHX,O. Prosper,QUES,O. Prosper (Ques),rotowire
2026-03-30,PHX,J. Small,QUES,J. Small (Ques),rotowire
2026-03-30,PHX,J. Wells,OUT,J. Wells (Out),rotowire
2026-03-30,MEM,S. Aldama,OFS,S. Aldama (OFS),rotowire
2026-03-30,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-30,MEM,B. Clarke,OFS,B. Clarke (OFS),rotowire
2026-03-30,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-30,MEM,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-30,MEM,T. Jerome,QUES,T. Jerome (Ques),rotowire
2026-03-30,MEM,Ja Morant,OFS,Ja Morant (OFS),rotowire
2026-03-30,MEM,S. Pippen,OFS,S. Pippen (OFS),rotowire
2026-03-30,MEM,O. Prosper,QUES,O. Prosper (Ques),rotowire
2026-03-30,MEM,J. Small,QUES,J. Small (Ques),rotowire
2026-03-30,MEM,J. Wells,OUT,J. Wells (Out),rotowire
2026-03-30,MIN,J. McDaniels,OUT,J. McDaniels (Out),rotowire
2026-03-30,MIN,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-30,MIN,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-30,MIN,M. Bagley,OUT,M. Bagley (Out),rotowire
2026-03-30,MIN,N. Marshall,OUT,N. Marshall (Out),rotowire
2026-03-30,MIN,C. Martin,OUT,C. Martin (Out),rotowire
2026-03-30,MIN,P. Washington,OUT,P. Washington (Out),rotowire
2026-03-30,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-30,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-30,DAL,M. Bagley,OUT,M. Bagley (Out),rotowire
2026-03-30,DAL,N. Marshall,OUT,N. Marshall (Out),rotowire
2026-03-30,DAL,C. Martin,OUT,C. Martin (Out),rotowire
2026-03-30,DAL,P. Washington,OUT,P. Washington (Out),rotowire
2026-03-30,CLE,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-30,CLE,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-30,CLE,J. Tyson,OUT,J. Tyson (Out),rotowire
2026-03-30,CLE,Dean Wade,OUT,Dean Wade (Out),rotowire
2026-03-30,CLE,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-30,CLE,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-30,CLE,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-30,CLE,I. Collier,OUT,I. Collier (Out),rotowire
2026-03-30,CLE,K. George,OUT,K. George (Out),rotowire
2026-03-30,CLE,E. Harkless,OUT,E. Harkless (Out),rotowire
2026-03-30,CLE,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-30,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-30,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-30,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-30,UTA,I. Collier,OUT,I. Collier (Out),rotowire
2026-03-30,UTA,K. George,OUT,K. George (Out),rotowire
2026-03-30,UTA,E. Harkless,OUT,E. Harkless (Out),rotowire
2026-03-30,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-30,DET,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-30,DET,J. Duren,OUT,J. Duren (Out),rotowire
2026-03-30,DET,T. Harris,OUT,T. Harris (Out),rotowire
2026-03-30,DET,D. Robinson,OUT,D. Robinson (Out),rotowire
2026-03-30,DET,I. Stewart,OUT,I. Stewart (Out),rotowire
2026-03-30,DET,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-30,DET,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-30,DET,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-30,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-30,OKC,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-30,OKC,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-30,WAS,C. Whitmore,OFS,C. Whitmore (OFS),rotowire
2026-03-30,WAS,B. Coulibaly,OUT,B. Coulibaly (Out),rotowire
2026-03-30,WAS,A. Davis,OUT,A. Davis (Out),rotowire
2026-03-30,WAS,K. George,OUT,K. George (Out),rotowire
2026-03-30,WAS,D. Russell,OUT,D. Russell (Out),rotowire
2026-03-30,WAS,Alex Sarr,OUT,Alex Sarr (Out),rotowire
2026-03-30,WAS,Trae Young,OUT,Trae Young (Out),rotowire
2026-03-30,WAS,L. Doncic,OUT,L. Doncic (Out),rotowire
2026-03-30,WAS,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-30,WAS,A. Thiero,OUT,A. Thiero (Out),rotowire
2026-03-30,LAL,L. Doncic,OUT,L. Doncic (Out),rotowire
2026-03-30,LAL,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-30,LAL,A. Thiero,OUT,A. Thiero (Out),rotowire
2026-03-31,CLE,J. Allen,PROB,J. Allen (Prob),rotowire
2026-03-31,CLE,M. Strus,PROB,M. Strus (Prob),rotowire
2026-03-31,CLE,A. Thiero,QUES,A. Thiero (Ques),rotowire
2026-03-31,LAL,A. Thiero,QUES,A. Thiero (Ques),rotowire
2026-03-31,PHX,A. Coffey,OUT,A. Coffey (Out),rotowire
2026-03-31,PHX,H. Highsmith,OUT,H. Highsmith (Out),rotowire
2026-03-31,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-31,PHX,Probable Pitchers,PROB,Probable Pitchers (Prob),rotowire
2026-03-31,PHX,A. Black,OUT,A. Black (Out),rotowire
2026-03-31,PHX,J. Isaac,OUT,J. Isaac (Out),rotowire
2026-03-31,PHX,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-31,ORL,A. Black,OUT,A. Black (Out),rotowire
2026-03-31,ORL,J. Isaac,OUT,J. Isaac (Out),rotowire
2026-03-31,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-31,BKN,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-31,BKN,D. Sharpe,OFS,D. Sharpe (OFS),rotowire
2026-03-31,BKN,T. Mann,OUT,T. Mann (Out),rotowire
2026-03-31,BKN,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-31,BKN,Danny Wolf,OUT,Danny Wolf (Out),rotowire
2026-03-31,TOR,B. Ingram,QUES,B. Ingram (Ques),rotowire
2026-03-31,TOR,C. Murray-Boyles,QUES,C. Murray-Boyles (Ques),rotowire
2026-03-31,TOR,J. Battle,OUT,J. Battle (Out),rotowire
2026-03-31,TOR,C. Hepburn,OUT,C. Hepburn (Out),rotowire
2026-03-31,TOR,I. Quickley,OUT,I. Quickley (Out),rotowire
2026-03-31,TOR,D. Robinson,PROB,D. Robinson (Prob),rotowire
2026-03-31,TOR,T. Harris,PROB,T. Harris (Prob),rotowire
2026-03-31,TOR,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-31,TOR,C. LeVert,QUES,C. LeVert (Ques),rotowire
2026-03-31,TOR,M. Sasser,QUES,M. Sasser (Ques),rotowire
2026-03-31,TOR,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-31,TOR,I. Stewart,OUT,I. Stewart (Out),rotowire
2026-03-31,DET,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-31,DET,T. Harris,PROB,T. Harris (Prob),rotowire
2026-03-31,DET,D. Robinson,PROB,D. Robinson (Prob),rotowire
2026-03-31,DET,C. LeVert,QUES,C. LeVert (Ques),rotowire
2026-03-31,DET,M. Sasser,QUES,M. Sasser (Ques),rotowire
2026-03-31,DET,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-31,DET,I. Stewart,OUT,I. Stewart (Out),rotowire
2026-03-31,NYK,M. McBride,QUES,M. McBride (Ques),rotowire
2026-03-31,NYK,L. Shamet,OUT,L. Shamet (Out),rotowire
2026-03-31,NYK,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-31,NYK,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-31,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-31,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-31,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-31,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-31,DAL,K. Thompson,DOUBT,K. Thompson (Doubt),rotowire
2026-03-31,DAL,M. Bagley,OUT,M. Bagley (Out),rotowire
2026-03-31,DAL,N. Marshall,OUT,N. Marshall (Out),rotowire
2026-03-31,DAL,C. Martin,OUT,C. Martin (Out),rotowire
2026-03-31,DAL,P. Washington,OUT,P. Washington (Out),rotowire
2026-03-31,DAL,R. Rollins,PROB,R. Rollins (Prob),rotowire
2026-03-31,DAL,K. Kuzma,PROB,K. Kuzma (Prob),rotowire
2026-03-31,DAL,G. Harris,QUES,G. Harris (Ques),rotowire
2026-03-31,DAL,G. Antetokounmpo,OUT,G. Antetokounmpo (Out),rotowire
2026-03-31,DAL,T. Antetokounmpo,OUT,T. Antetokounmpo (Out),rotowire
2026-03-31,DAL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-31,DAL,B. Portis,OUT,B. Portis (Out),rotowire
2026-03-31,MIL,K. Kuzma,PROB,K. Kuzma (Prob),rotowire
2026-03-31,MIL,R. Rollins,PROB,R. Rollins (Prob),rotowire
2026-03-31,MIL,G. Harris,QUES,G. Harris (Ques),rotowire
2026-03-31,MIL,G. Antetokounmpo,OUT,G. Antetokounmpo (Out),rotowire
2026-03-31,MIL,T. Antetokounmpo,OUT,T. Antetokounmpo (Out),rotowire
2026-03-31,MIL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-31,MIL,B. Portis,OUT,B. Portis (Out),rotowire
2026-03-31,CLE,S. Merrill,OUT,S. Merrill (Out),rotowire
2026-03-31,CLE,J. Tyson,OUT,J. Tyson (Out),rotowire
2026-03-31,CLE,Dean Wade,OUT,Dean Wade (Out),rotowire
2026-03-31,CLE,L. James,QUES,L. James (Ques),rotowire
2026-03-31,CLE,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-31,LAL,L. James,QUES,L. James (Ques),rotowire
2026-03-31,LAL,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-31,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-31,POR,J. Grant,OUT,J. Grant (Out),rotowire
2026-03-31,POR,Vit Krejci,OUT,Vit Krejci (Out),rotowire
2026-03-31,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-31,POR,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-31,POR,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-31,POR,I. Jackson,OUT,I. Jackson (Out),rotowire
2026-03-31,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-31,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-31,LAC,I. Jackson,OUT,I. Jackson (Out),rotowire
2026-03-31,CHA,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-31,CHA,D. Sharpe,OFS,D. Sharpe (OFS),rotowire
2026-03-31,CHA,T. Mann,OUT,T. Mann (Out),rotowire
2026-03-31,CHA,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-31,CHA,Danny Wolf,OUT,Danny Wolf (Out),rotowire
