game_id,player_id,fgm,fga,fg3m,fg3a
401810060,4594268.0,13,25,5,9
401810060,3032976.0,7,8,0,0
401810060,3064514.0,7,16,1,4
401810060,3934673.0,4,11,1,8
401810060,4066336.0,6,15,4,7
401810060,4433627.0,9,18,3,11
401810061,4701230.0,7,16,0,3
401810061,4017837.0,6,10,0,0
401810061,3102531.0,5,12,1,5
401810061,3992.0,12,23,6,14
401810061,4869342.0,3,9,0,2
401810062,3134908.0,5,6,0,0
401810062,4433134.0,6,9,0,1
401810062,3913176.0,8,17,1,6
401810062,4395724.0,10,17,3,8
401810062,4395625.0,6,21,0,7
401810062,4278104.0,5,14,1,6
401810062,4278067.0,8,14,0,0
401810063,3147657.0,8,17,3,9
401810063,3062679.0,2,7,1,3
401810063,4903027.0,3,10,0,5
401810063,3934672.0,11,19,6,9
401810063,4277961.0,7,14,2,4
401810063,4433083.0,4,8,2,5
401810063,3934719.0,7,17,1,10
401810063,3136195.0,7,17,3,8
401810063,4593125.0,8,10,1,3
401810063,4279888.0,4,14,2,6
401810063,5112087.0,7,11,4,7
401810064,4397424.0,4,8,0,1
401810064,4066354.0,2,9,1,5
401810064,5124612.0,2,11,2,6
401810064,3078576.0,7,20,4,11
401810064,3917376.0,8,18,1,3
401810064,4431678.0,5,17,3,6
401810065,3975.0,4,13,1,5
401810065,4278073.0,9,19,3,6
401810065,4433255.0,9,9,2,2
401810065,6430.0,2,3,0,1
401810065,6589.0,1,4,1,3
401810065,4222252.0,4,5,0,0
401810065,4900671.0,6,13,2,4
401810066,4066336.0,13,19,5,7
401810066,4396909.0,5,14,4,9
401810066,2530530.0,6,12,0,2
401810066,4395712.0,9,15,3,6
401810066,4433627.0,3,12,0,3
401810066,3149673.0,9,16,2,4
401810066,4873138.0,7,13,4,8
401810067,4898371.0,,,,
401810067,3155942.0,8,12,1,3
401810067,3064440.0,5,12,2,6
401810067,3064290.0,5,11,2,4
401810067,3978.0,7,15,2,6
401810067,3112335.0,16,19,1,2
401810067,3468.0,3,12,1,7
401810067,3138196.0,2,6,0,3
401810067,4431767.0,4,7,2,5
401810067,2528210.0,2,8,2,6
401810067,3936299.0,7,15,4,9
401810068,4277811.0,5,14,1,5
401810068,3133628.0,7,14,3,8
401810068,5061575.0,5,13,3,8
401810068,4591725.0,10,15,4,6
401810068,3064482.0,7,12,0,1
401810068,4066383.0,7,19,2,10
401810068,3134907.0,3,12,0,2
401810069,4871145.0,,,,
401810069,6478.0,3,10,0,4
401810069,4397002.0,4,12,2,6
401810069,4433621.0,,,,
401810069,4711294.0,7,14,2,5
401810070,4432573.0,1,4,0,0
401810070,3136195.0,6,15,1,4
401810070,3062679.0,4,10,1,5
401810070,4566434.0,10,22,2,7
401810070,4432165.0,4,10,1,5
401810070,3934672.0,10,23,1,4
401810070,4066320.0,7,15,3,6
401810070,3147657.0,3,9,0,3
401810070,3934719.0,2,4,2,4
401810071,3917376.0,8,16,2,5
401810071,4066354.0,8,15,5,10
401810071,4903027.0,3,12,1,6
401810071,4277961.0,7,15,1,3
401810071,4593125.0,4,11,2,7
401810071,3078576.0,6,11,3,6
401810071,4433083.0,1,5,1,2
401810071,5112087.0,2,10,1,5
401810071,4397424.0,6,6,0,0
401810072,4432848.0,4,15,0,4
401810072,2595516.0,10,18,5,10
401810072,5105623.0,6,7,1,1
401810072,3059319.0,7,13,2,5
401810072,4066328.0,12,20,0,1
401810073,2490149.0,2,11,2,5
401810073,4432639.0,6,13,0,3
401810073,5174563.0,7,17,2,6
401810073,4684740.0,8,11,1,2
401810073,4711272.0,8,11,5,8
401810073,4871144.0,6,13,2,3
401810073,4433192.0,7,12,4,6
401810073,5160992.0,10,15,2,3
401810073,2991235.0,2,5,0,0
401810073,3202.0,7,16,2,5
401810074,3995.0,6,12,3,7
401810074,4914336.0,13,18,2,7
401810074,4397136.0,8,16,3,8
401810074,5105565.0,4,9,0,4
401810074,2991070.0,1,3,0,0
401810074,4869780.0,12,18,0,1
401810074,4683678.0,,,,
401810074,5144091.0,4,11,1,2
401810074,4431736.0,4,8,3,6
401810074,4397688.0,8,18,3,11
401810074,4683021.0,12,18,4,8
401810075,6430.0,7,12,5,7
401810075,4395723.0,3,9,0,2
401810075,4845367.0,9,16,0,3
401810075,6578.0,4,9,3,6
401810075,6589.0,1,10,0,7
401810075,4066259.0,5,14,1,5
401810075,3975.0,13,25,5,16
401810075,4395630.0,5,13,4,11
401810075,5104157.0,11,22,3,7
401810076,4701232.0,5,6,0,0
401810076,3155526.0,6,14,3,8
401810076,3135045.0,8,17,4,9
401810076,3136193.0,7,19,0,3
401810076,4278078.0,3,5,0,2
401810076,5041939.0,6,15,3,7
401810076,4278585.0,1,5,1,4
401810077,3945274.0,7,20,1,7
401810077,4278073.0,10,18,2,7
401810077,4066457.0,4,12,0,5
401810077,4433255.0,4,7,1,2
401810077,4900671.0,6,13,1,5
401810077,4222252.0,5,6,0,0
401810077,4278129.0,3,5,0,0
401810078,3102531.0,5,12,2,5
401810078,4701230.0,9,10,2,3
401810078,4869342.0,2,9,0,2
401810078,4898371.0,3,6,0,1
401810078,4278039.0,5,11,1,4
401810078,3155942.0,4,9,0,1
401810078,3468.0,4,11,1,5
401810078,3978.0,1,6,0,1
401810079,2528210.0,3,7,3,5
401810079,3936299.0,5,16,1,5
401810079,4017837.0,9,14,0,0
401810079,3992.0,6,15,1,6
401810079,3138196.0,1,3,0,1
401810079,4431767.0,2,2,0,0
401810079,3112335.0,18,23,5,6
401810079,3064290.0,6,12,2,6
401810080,3913176.0,5,15,0,6
401810080,4066328.0,3,6,0,0
401810080,4432158.0,2,7,1,3
401810080,4433134.0,12,22,1,4
401810080,3908809.0,7,18,2,9
401810080,4395625.0,3,9,0,3
401810080,4395724.0,10,13,5,7
401810080,3134908.0,7,10,0,0
401810081,4396909.0,3,9,1,3
401810081,3136193.0,12,22,3,10
401810081,4395712.0,5,15,1,5
401810081,4278585.0,3,7,2,4
401810081,3155526.0,12,18,3,7
401810081,3135045.0,5,6,1,2
401810081,2530530.0,2,8,1,2
401810081,3149673.0,6,14,0,1
401810082,4278039.0,4,11,1,3
401810082,4701230.0,10,19,4,5
401810082,4066336.0,15,25,6,12
401810082,4873138.0,8,13,4,7
401810082,4869342.0,1,2,0,0
401810082,4433627.0,7,19,3,8
401810082,3102531.0,,,,
401810083,4600663.0,3,7,0,1
401810083,4066328.0,5,8,0,0
401810083,4277961.0,6,23,2,8
401810083,4432158.0,7,16,3,6
401810083,5112087.0,3,8,1,4
401810083,4279888.0,2,2,0,0
401810083,3908809.0,10,21,4,13
401810083,4433083.0,1,4,0,1
401810083,4903027.0,3,8,2,6
401810083,4593125.0,5,9,2,4
401810084,5061575.0,3,10,2,5
401810084,4277811.0,5,13,3,6
401810084,4278073.0,13,19,3,4
401810084,4222252.0,6,10,0,0
401810084,4066383.0,6,16,3,9
401810084,4433255.0,10,20,2,4
401810084,4900671.0,6,15,1,4
401810085,4395724.0,5,10,2,6
401810085,3134908.0,8,9,0,0
401810085,3913176.0,6,12,0,2
401810085,2530530.0,4,11,0,2
401810085,4395712.0,7,12,4,5
401810085,4433134.0,3,7,0,2
401810085,3149673.0,10,19,5,10
401810085,4395625.0,9,17,3,7
401810086,4278129.0,9,13,0,0
401810086,3064482.0,3,8,2,2
401810086,3133628.0,1,4,1,2
401810086,3134907.0,0,6,0,5
401810086,3945274.0,9,19,5,11
401810086,3032977.0,9,15,1,1
401810086,4591725.0,4,11,0,3
401810086,4066457.0,9,17,5,9
401810087,3936299.0,9,22,1,6
401810087,3064514.0,9,17,1,5
401810087,3064290.0,8,15,4,6
401810087,4431671.0,7,15,1,3
401810087,3112335.0,8,15,3,6
401810087,3934673.0,4,11,1,6
401810087,2528210.0,6,8,5,6
401810087,4396971.0,7,11,4,7
401810087,3032976.0,2,3,0,0
401810087,4594268.0,8,23,0,8
401810088,3992.0,9,22,5,11
401810088,3917376.0,14,33,1,7
401810088,4397424.0,7,16,0,0
401810088,4017837.0,6,10,0,0
401810088,4066354.0,10,16,8,13
401810088,3078576.0,7,17,4,8
401810089,3155942.0,7,14,0,1
401810089,4395723.0,7,11,0,4
401810089,6578.0,7,11,3,6
401810089,4898371.0,,,,
401810089,4395630.0,6,14,0,4
401810089,3978.0,12,15,1,1
401810089,4066259.0,11,20,4,8
401810089,4845367.0,1,4,1,2
401810089,3064440.0,3,7,1,4
401810089,3468.0,4,11,3,6
401810090,4278067.0,5,7,0,0
401810090,4278104.0,11,18,3,8
401810090,2490149.0,6,12,3,7
401810090,5160992.0,4,12,1,3
401810090,5174563.0,9,16,5,10
401810091,3202.0,13,24,2,8
401810091,2991235.0,1,8,0,0
401810091,4871144.0,11,31,0,1
401810091,4566434.0,8,21,3,8
401810091,4066320.0,9,20,2,7
401810091,4432639.0,4,9,2,4
401810091,4711272.0,6,11,2,4
401810091,4684740.0,4,13,0,1
401810092,3975.0,2,11,1,6
401810092,6589.0,3,13,2,5
401810092,5144091.0,7,14,0,0
401810092,4397688.0,6,13,2,6
401810092,4869780.0,2,4,0,0
401810092,4397136.0,4,10,2,5
401810092,6430.0,6,8,1,1
401810092,4395628.0,,,,
401810093,4683678.0,,,,
401810093,4914336.0,12,32,3,9
401810093,5105565.0,6,11,2,6
401810093,3995.0,,,,
401810093,5041939.0,9,16,1,3
401810093,4278078.0,7,16,5,7
401810093,2991070.0,7,20,4,9
401810093,4683021.0,10,20,2,7
401810093,4431736.0,5,13,1,7
401810094,4278039.0,9,18,3,9
401810094,3155526.0,14,25,3,7
401810094,3102531.0,,,,
401810094,4869342.0,5,6,0,1
401810094,4701232.0,4,5,0,0
401810094,4701230.0,9,13,2,3
401810094,4278585.0,5,13,1,3
401810094,3136193.0,10,23,0,6
401810095,4066336.0,15,33,6,17
401810095,4433627.0,10,27,3,10
401810095,6478.0,8,17,3,8
401810095,4395651.0,5,14,3,8
401810095,4873138.0,2,5,1,3
401810095,4711294.0,7,13,2,5
401810095,4871145.0,9,21,2,7
401810095,4397002.0,6,10,2,4
401810096,3133628.0,4,9,4,5
401810096,4432158.0,4,9,1,2
401810096,3134907.0,4,12,1,3
401810096,4591725.0,9,22,5,10
401810096,4066328.0,4,7,0,0
401810096,3032977.0,6,10,0,0
401810096,3064482.0,3,7,1,3
401810096,3908809.0,14,22,4,8
401810097,4395712.0,4,10,1,3
401810097,3149673.0,8,17,3,8
401810097,4433621.0,12,13,0,0
401810097,4683634.0,7,16,3,9
401810097,4432810.0,3,7,2,5
401810097,2530530.0,0,4,0,0
401810098,5124612.0,6,13,2,6
401810098,4431678.0,13,27,4,11
401810098,3992.0,7,25,2,12
401810098,4017837.0,7,13,0,0
401810098,4251.0,2,9,1,4
401810099,3062679.0,6,11,0,3
401810099,3136195.0,7,19,1,7
401810099,3059319.0,3,15,0,4
401810099,5105623.0,7,9,1,1
401810099,2595516.0,9,20,0,3
401810099,3147657.0,9,14,2,4
401810099,4432848.0,5,11,1,2
401810100,4395625.0,7,16,1,4
401810100,4433134.0,8,16,0,1
401810100,4395724.0,6,11,3,8
401810100,3913176.0,9,21,3,6
401810100,3134908.0,6,7,0,0
401810100,4277811.0,5,12,2,6
401810100,4432816.0,6,19,1,7
401810100,5061575.0,9,16,4,10
401810100,4066383.0,9,22,3,9
401810101,4396971.0,9,14,3,6
401810101,3032976.0,6,8,0,0
401810101,3064514.0,4,16,1,5
401810101,4431671.0,4,6,3,4
401810101,5041939.0,6,10,2,3
401810101,3934673.0,4,8,3,7
401810101,4594268.0,5,14,1,7
401810101,4278078.0,5,12,1,3
401810102,5144091.0,9,16,2,5
401810102,4900671.0,4,14,0,4
401810102,4278073.0,5,9,3,5
401810102,4869780.0,3,10,0,0
401810102,4222252.0,7,10,0,1
401810102,4397688.0,6,9,4,5
401810102,4433255.0,10,14,3,6
401810103,3138196.0,6,12,5,7
401810103,3112335.0,13,27,1,7
401810103,6478.0,3,13,2,8
401810103,2528210.0,2,8,0,3
401810103,3064290.0,10,18,1,5
401810103,4871145.0,8,12,0,2
401810103,3936299.0,12,22,5,11
401810103,4397002.0,8,9,1,2
401810103,4711294.0,5,14,2,5
401810104,3975.0,12,23,7,15
401810104,6589.0,5,8,2,5
401810104,4066320.0,7,16,2,6
401810104,6430.0,10,16,0,1
401810104,4566434.0,7,17,0,3
401810104,4432165.0,4,11,0,7
401810105,4278067.0,1,9,0,0
401810105,4397424.0,3,5,0,0
401810105,3917376.0,9,19,3,7
401810105,3078576.0,6,15,3,10
401810105,4066354.0,6,16,5,12
401810105,4278104.0,8,16,4,8
401810106,4433621.0,8,12,0,0
401810106,4869342.0,6,9,0,0
401810106,4432810.0,4,7,0,0
401810106,4432166.0,10,23,1,7
401810106,4701230.0,8,18,3,8
401810106,4684742.0,3,5,0,0
401810106,4278039.0,9,20,1,9
401810107,4395723.0,8,15,1,5
401810107,4600663.0,4,10,0,0
401810107,4593125.0,4,10,0,2
401810107,4066259.0,10,20,3,8
401810107,4395630.0,3,11,2,4
401810107,4433083.0,6,10,3,7
401810107,5112087.0,4,9,1,4
401810107,4903027.0,7,15,5,7
401810107,6578.0,9,14,4,8
401810107,4277961.0,8,20,2,7
401810108,4066457.0,7,11,1,4
401810108,4278129.0,10,13,0,0
401810108,3945274.0,11,22,2,10
401810108,4873138.0,6,12,1,6
401810108,1966.0,4,7,2,3
401810108,4066336.0,12,21,3,9
401810108,4433627.0,13,23,5,13
401810109,4701232.0,7,9,0,0
401810109,4683678.0,,,,
401810109,4914336.0,12,24,0,6
401810109,3155526.0,5,11,1,6
401810109,3995.0,,,,
401810109,4683021.0,7,17,2,6
401810109,4431736.0,2,10,2,9
401810109,3136193.0,6,13,1,2
401810109,2991070.0,,,,
401810109,4278585.0,6,11,4,9
401810109,5105565.0,3,8,0,0
401810110,4432158.0,7,13,0,3
401810110,4711272.0,5,11,2,5
401810110,4684740.0,6,14,0,1
401810110,3202.0,6,18,1,6
401810110,4066328.0,4,9,0,0
401810110,4871144.0,10,17,0,0
401810110,4432639.0,5,12,3,6
401810110,2991235.0,2,6,0,0
401810110,3908809.0,8,17,3,9
401810111,4277811.0,4,13,0,3
401810111,2530530.0,6,6,2,2
401810111,4395712.0,6,15,1,4
401810111,4432816.0,5,21,2,11
401810111,4066383.0,9,20,3,8
401810111,3149673.0,9,17,2,8
401810111,4683634.0,7,13,2,5
401810111,5061575.0,11,20,5,12
401810112,5105623.0,3,10,0,3
401810112,4432848.0,4,12,0,2
401810112,4066261.0,7,13,3,4
401810112,3059319.0,7,16,2,4
401810112,2595516.0,10,14,4,7
401810113,5124612.0,8,20,1,6
401810113,4431678.0,8,14,5,9
401810113,3134908.0,8,10,0,0
401810113,4395625.0,6,12,2,5
401810113,4395724.0,7,15,4,9
401810113,3913176.0,7,10,2,2
401810113,4433134.0,8,17,0,2
401810114,4396971.0,11,21,5,10
401810114,5174563.0,8,17,4,8
401810114,3934673.0,4,8,4,6
401810114,4594268.0,6,20,1,8
401810114,3064514.0,11,19,1,4
401810114,3032976.0,4,5,0,0
401810114,2490149.0,6,15,2,6
401810115,4397136.0,0,3,0,3
401810115,4869780.0,12,18,1,2
401810115,4395628.0,6,13,0,0
401810115,4397688.0,7,14,5,12
401810115,3112335.0,10,18,2,4
401810115,2528210.0,3,9,1,5
401810115,3138196.0,6,8,1,3
401810115,5144091.0,7,15,0,4
401810115,3936299.0,5,14,2,7
401810116,4433255.0,10,15,1,5
401810116,4222252.0,1,2,0,0
401810116,3468.0,3,7,1,4
401810116,3978.0,4,12,0,2
401810116,4278073.0,12,24,1,3
401810116,4898371.0,3,5,1,1
401810116,4900671.0,4,10,0,3
401810116,3064440.0,4,10,0,4
401810117,3062679.0,5,10,3,4
401810117,3934672.0,11,23,2,7
401810117,3147657.0,7,13,1,5
401810117,3136195.0,6,16,1,6
401810117,4278078.0,1,12,1,5
401810118,4397002.0,5,7,2,4
401810118,2991070.0,10,18,5,9
401810118,5105565.0,7,13,1,3
401810118,4431736.0,6,15,2,8
401810118,6478.0,11,19,5,9
401810118,4711294.0,4,6,1,2
401810118,4395651.0,9,17,5,9
401810118,4871145.0,3,9,2,3
401810118,4683021.0,11,22,3,7
401810118,3995.0,,,,
401810118,4914336.0,,,,
401810118,4683678.0,,,,
401810119,4432165.0,8,15,5,9
401810119,4566434.0,5,13,0,2
401810119,4017837.0,7,16,0,0
401810119,4066320.0,5,15,3,6
401810119,3992.0,8,16,5,11
401810120,4903027.0,7,13,4,9
401810120,3978.0,2,3,0,0
401810120,4600663.0,7,7,1,1
401810120,4898371.0,6,8,0,0
401810120,5112087.0,4,9,2,5
401810120,3468.0,4,10,2,6
401810120,3064440.0,10,17,4,8
401810120,4594327.0,5,13,1,6
401810120,4593125.0,11,18,5,11
401810120,4433083.0,2,11,1,8
401810121,5124612.0,5,14,2,4
401810121,3064482.0,9,14,1,1
401810121,4251.0,7,12,4,7
401810121,4431678.0,18,30,6,15
401810121,4591725.0,13,26,2,8
401810121,3133628.0,5,13,3,9
401810121,3134907.0,6,14,0,3
401810122,6578.0,5,13,2,8
401810122,4395630.0,6,11,3,5
401810122,4278039.0,13,17,8,10
401810122,4701230.0,10,15,2,3
401810122,4066259.0,9,16,2,4
401810122,4869342.0,4,8,0,2
401810122,3102531.0,7,10,2,3
401810122,4395723.0,9,12,3,5
401810123,4433287.0,8,18,2,10
401810123,3992.0,17,26,10,16
401810123,4066383.0,5,12,0,2
401810123,4432816.0,7,14,1,7
401810123,5061575.0,9,12,6,9
401810123,4277811.0,7,13,0,0
401810123,4017837.0,9,12,0,0
401810124,3934672.0,12,21,3,9
401810124,3062679.0,5,9,1,5
401810124,4066320.0,8,16,3,7
401810124,4566434.0,13,19,4,6
401810124,3147657.0,7,11,3,5
401810124,4432165.0,8,15,2,6
401810124,3136195.0,6,14,2,6
401810125,4278039.0,4,11,2,6
401810125,3102531.0,11,17,2,6
401810125,4869780.0,6,14,0,2
401810125,4869342.0,6,15,0,4
401810125,5144091.0,5,13,0,1
401810125,4397688.0,6,16,4,10
401810125,4397136.0,6,12,1,5
401810125,4701230.0,6,15,2,4
401810126,4711294.0,4,11,1,6
401810126,4397002.0,2,9,1,4
401810126,4871145.0,5,12,2,3
401810126,4395651.0,6,16,3,11
401810126,6478.0,12,20,3,7
401810126,5160992.0,7,18,2,6
401810126,5174563.0,5,14,1,3
401810126,2490149.0,7,15,3,5
401810127,4591725.0,9,21,3,8
401810127,3133628.0,4,8,2,6
401810127,3064482.0,7,10,4,5
401810127,4432810.0,3,4,1,2
401810127,3134907.0,5,10,1,2
401810127,4684742.0,3,6,0,0
401810127,4432166.0,10,18,3,6
401810127,4433621.0,7,10,0,0
401810128,5112087.0,3,10,0,2
401810128,4278078.0,7,17,1,5
401810128,4600663.0,2,3,0,0
401810128,4433083.0,6,10,3,5
401810128,4593125.0,9,17,2,5
401810128,4903027.0,3,11,0,4
401810128,5041939.0,4,15,1,3
401810129,3112335.0,16,28,3,6
401810129,4594327.0,7,14,3,8
401810129,4898371.0,3,5,0,1
401810129,3064440.0,6,14,1,6
401810129,3468.0,9,16,2,6
401810129,3936299.0,9,18,3,7
401810129,3978.0,5,9,0,1
401810129,2528210.0,2,7,1,5
401810129,3138196.0,7,11,4,7
401810130,4432848.0,10,12,0,0
401810130,4431678.0,10,23,5,14
401810130,5105623.0,7,13,2,2
401810130,2595516.0,11,18,4,7
401810130,4251.0,3,10,0,5
401810130,4066261.0,7,14,1,4
401810131,4278039.0,8,17,3,7
401810131,4869342.0,10,17,1,4
401810131,4277811.0,8,16,1,6
401810131,5061575.0,9,17,7,11
401810131,4066383.0,8,21,1,9
401810131,4701230.0,11,22,2,4
401810132,4066320.0,6,13,1,2
401810132,4397424.0,3,3,0,0
401810132,4566434.0,5,10,0,1
401810132,4066354.0,9,16,1,4
401810132,3078576.0,5,11,2,4
401810132,3917376.0,14,26,2,6
401810133,4432158.0,9,12,0,2
401810133,3992.0,5,16,0,8
401810133,4017837.0,15,22,0,0
401810133,4396907.0,3,10,0,4
401810133,6450.0,6,13,3,5
401810133,3908809.0,14,22,5,9
401810134,4395724.0,4,11,3,6
401810134,4395625.0,4,8,2,3
401810134,3913176.0,6,18,2,5
401810134,4278104.0,9,18,4,9
401810134,4433134.0,6,13,0,0
401810134,4278067.0,4,6,0,0
401810135,3995.0,,,,
401810135,4278073.0,13,18,2,3
401810135,5105565.0,2,5,2,4
401810135,4683021.0,4,16,1,8
401810135,4222252.0,3,9,0,0
401810135,4431736.0,2,6,0,3
401810135,4914336.0,,,,
401810135,2991070.0,6,8,3,4
401810135,4433255.0,2,8,0,3
401810135,4900671.0,8,8,2,2
401810136,4278585.0,6,13,3,7
401810136,6578.0,5,11,0,2
401810136,4701232.0,6,8,0,0
401810136,4066259.0,5,11,2,6
401810136,3136193.0,7,18,2,6
401810136,3155526.0,10,24,4,12
401810136,4395723.0,6,8,2,3
401810136,4395630.0,5,13,3,7
401810137,4278129.0,1,2,0,0
401810137,4873138.0,4,10,2,7
401810137,4066336.0,8,19,2,7
401810137,1966.0,8,18,0,4
401810137,4433627.0,10,23,4,10
401810137,3945274.0,10,24,3,12
401810137,4066457.0,7,17,1,8
401810138,3149673.0,7,12,0,2
401810138,2530530.0,8,12,0,2
401810138,4684742.0,6,9,0,0
401810138,4395712.0,4,14,2,6
401810138,4432810.0,4,6,1,2
401810138,4433621.0,6,10,0,0
401810138,4432166.0,8,18,0,2
401810138,4683634.0,3,13,1,4
401810139,3134908.0,3,4,0,0
401810139,3913176.0,15,30,5,11
401810139,4433134.0,8,13,0,2
401810139,4432158.0,5,7,2,3
401810139,3908809.0,6,20,3,12
401810139,4395724.0,5,14,1,7
401810140,3136195.0,14,20,3,4
401810140,4278067.0,2,8,0,0
401810140,3062679.0,3,8,1,3
401810140,4278104.0,6,15,1,9
401810140,3934672.0,10,19,4,9
401810140,3147657.0,6,11,2,5
401810141,4432848.0,5,11,0,1
401810142,3936299.0,11,21,6,9
401810142,5112087.0,8,13,4,8
401810142,3138196.0,6,10,3,4
401810142,4903027.0,2,6,1,4
401810142,4600663.0,1,1,0,0
401810142,4593125.0,5,16,0,5
401810142,3112335.0,5,9,3,4
401810142,4433083.0,6,10,3,6
401810142,2528210.0,5,10,2,7
401810142,4277961.0,7,16,1,8
401810143,3995.0,,,,
401810143,2991070.0,8,18,3,7
401810143,3064482.0,9,15,4,5
401810143,4591725.0,4,14,0,4
401810143,3134907.0,5,9,1,1
401810143,5105565.0,5,8,2,4
401810143,3133628.0,4,12,3,8
401810143,4683021.0,6,13,5,7
401810143,4914336.0,,,,
401810143,4431736.0,5,11,3,7
401810144,4397688.0,7,16,4,10
401810144,4397002.0,11,16,2,4
401810144,4871145.0,6,12,4,10
401810144,4869780.0,4,9,0,0
401810144,4711294.0,4,8,2,5
401810144,4395628.0,8,14,0,0
401810144,4395651.0,7,15,3,10
401810144,4397136.0,8,16,3,8
401810144,5144091.0,4,9,2,3
401810145,4871144.0,8,14,2,4
401810145,4433192.0,,,,
401810145,3155526.0,11,22,2,8
401810145,4432639.0,6,11,2,6
401810145,4684740.0,10,16,1,1
401810145,3136193.0,5,13,2,6
401810145,4278585.0,6,12,3,6
401810145,2991235.0,2,4,0,0
401810145,4711272.0,2,9,1,5
401810146,4873138.0,8,15,3,8
401810146,6430.0,8,11,0,0
401810146,3975.0,12,24,6,17
401810146,4433627.0,10,17,4,8
401810146,4066336.0,6,19,1,5
401810147,3468.0,3,11,1,5
401810147,3064514.0,5,13,1,4
401810147,4594327.0,10,19,3,5
401810147,3032976.0,4,6,0,0
401810147,4396971.0,6,15,1,6
401810147,3934673.0,5,14,5,13
401810147,4898371.0,0,4,0,1
401810147,4594268.0,16,29,5,11
401810147,3978.0,9,16,0,0
401810147,3064440.0,3,10,1,6
401810147,4431671.0,3,10,0,3
401810148,3032976.0,5,6,0,0
401810148,4594268.0,12,24,5,11
401810148,4396971.0,4,9,2,6
401810148,3934673.0,5,9,4,7
401810148,3078576.0,6,16,2,8
401810148,3917376.0,17,32,5,11
401810148,4397424.0,7,8,0,0
401810148,4066354.0,4,14,1,8
401810148,3064514.0,6,13,3,8
401810148,4431671.0,3,8,2,4
401810149,4433134.0,11,16,1,2
401810149,4066383.0,13,23,2,8
401810149,3913176.0,10,26,1,5
401810149,3134908.0,4,6,0,0
401810149,5061575.0,5,10,4,7
401810149,4277811.0,6,11,2,5
401810149,4433287.0,1,13,0,6
401810149,4432816.0,6,16,1,6
401810149,4395724.0,9,20,3,8
401810150,4683634.0,8,19,3,10
401810150,4397002.0,6,13,3,6
401810150,6478.0,5,14,2,5
401810150,2530530.0,4,10,0,0
401810150,3149673.0,11,23,1,4
401810150,4871145.0,7,13,2,5
401810150,4711294.0,3,9,2,5
401810150,4395712.0,5,10,2,7
401810151,4432810.0,4,7,0,1
401810151,4432848.0,,,,
401810151,4395725.0,6,17,6,11
401810151,5105623.0,6,9,0,1
401810151,4066261.0,5,9,1,2
401810151,4432166.0,14,25,1,5
401810151,3059319.0,10,15,2,4
401810151,4684742.0,5,9,0,0
401810151,2595516.0,9,16,3,6
401810152,3134907.0,3,5,1,1
401810152,4397140.0,4,10,3,5
401810152,4591725.0,4,10,1,5
401810152,4278067.0,3,4,0,0
401810152,3032977.0,12,15,1,2
401810152,3064482.0,5,10,3,5
401810152,3133628.0,4,7,1,4
401810153,4397136.0,7,17,2,7
401810153,5144091.0,5,17,3,9
401810153,4397688.0,,,,
401810153,4869780.0,1,3,0,0
401810153,6589.0,0,9,0,7
401810153,4395628.0,8,16,0,2
401810153,6430.0,7,15,0,2
401810154,2528210.0,8,14,7,11
401810154,3136193.0,5,11,0,4
401810154,3155526.0,10,18,2,6
401810154,3135045.0,4,11,2,7
401810154,4278585.0,4,11,4,8
401810154,3936299.0,8,18,5,10
401810154,3138196.0,5,9,3,6
401810154,3112335.0,7,7,2,2
401810155,4278078.0,,,,
401810155,5041939.0,13,22,0,3
401810155,4017837.0,8,12,0,0
401810155,3992.0,5,17,2,6
401810155,6450.0,10,20,3,4
401810156,4711272.0,4,8,1,3
401810156,4871144.0,10,15,0,1
401810156,3202.0,10,14,3,4
401810156,4433627.0,0,6,0,1
401810156,2991235.0,2,4,0,0
401810156,4066336.0,5,12,1,5
401810156,4684740.0,2,8,0,0
401810156,4873138.0,8,12,3,5
401810156,4432639.0,5,8,2,5
401810157,3908809.0,7,16,3,7
401810157,3917376.0,3,13,1,4
401810157,4432158.0,11,17,3,6
401810157,4066354.0,15,22,6,11
401810157,4396907.0,7,16,4,9
401810158,4395724.0,7,14,4,10
401810158,3913176.0,4,11,2,5
401810158,3934672.0,6,19,1,6
401810158,3062679.0,8,12,4,7
401810158,3136195.0,8,15,1,4
401810158,3147657.0,6,10,2,4
401810158,4433134.0,7,17,4,7
401810159,4701230.0,10,21,4,8
401810159,4431678.0,14,31,2,13
401810159,4278039.0,11,22,6,11
401810159,3102531.0,,,,
401810159,5124612.0,3,6,1,4
401810159,3059318.0,6,14,0,3
401810159,4251.0,6,17,2,8
401810159,4869342.0,8,14,0,3
401810160,4683678.0,,,,
401810160,4900671.0,5,9,1,3
401810160,4433255.0,9,15,0,0
401810160,4431736.0,5,12,5,10
401810160,3995.0,,,,
401810160,4914336.0,3,7,1,3
401810160,2991070.0,7,18,4,11
401810160,4278073.0,8,15,0,3
401810160,4683021.0,6,14,0,4
401810160,4593803.0,7,18,0,0
401810161,4431671.0,6,13,1,4
401810161,5037871.0,8,12,0,2
401810161,4066259.0,10,15,2,4
401810161,6578.0,2,9,1,4
401810161,3064514.0,9,15,2,5
401810161,4395723.0,8,13,2,4
401810161,4594268.0,13,18,4,6
401810161,3032976.0,4,6,0,0
401810161,4396971.0,6,11,3,7
401810161,3934673.0,7,14,4,9
401810161,4395630.0,10,20,1,9
