game_id,player_id,ftm,fta
401810071,5112087.0,0,0
401810071,4397424.0,1,1
401810072,4432848.0,3,3
401810072,2595516.0,2,2
401810072,5105623.0,2,2
401810072,3059319.0,1,2
401810072,4066328.0,6,7
401810073,2490149.0,4,5
401810073,4432639.0,3,4
401810073,5174563.0,0,0
401810073,4684740.0,1,2
401810073,4711272.0,0,1
401810073,4871144.0,2,4
401810073,4433192.0,2,2
401810073,5160992.0,3,5
401810073,2991235.0,1,2
401810073,3202.0,7,8
401810074,3995.0,2,2
401810074,4914336.0,7,7
401810074,4397136.0,6,7
401810074,5105565.0,1,1
401810074,2991070.0,0,0
401810074,4869780.0,2,3
401810074,4683678.0,,
401810074,5144091.0,6,6
401810074,4431736.0,2,2
401810074,4397688.0,3,3
401810074,4683021.0,4,5
401810075,6430.0,9,12
401810075,4395723.0,0,0
401810075,4845367.0,5,7
401810075,6578.0,0,0
401810075,6589.0,4,4
401810075,4066259.0,2,2
401810075,3975.0,15,16
401810075,4395630.0,1,1
401810075,5104157.0,6,6
401810076,4701232.0,0,0
401810076,3155526.0,3,3
401810076,3135045.0,3,4
401810076,3136193.0,12,13
401810076,4278078.0,0,0
401810076,5041939.0,1,4
401810076,4278585.0,1,2
401810077,3945274.0,4,7
401810077,4278073.0,8,9
401810077,4066457.0,5,6
401810077,4433255.0,2,2
401810077,4900671.0,1,1
401810077,4222252.0,1,2
401810077,4278129.0,0,1
401810078,3102531.0,1,2
401810078,4701230.0,4,4
401810078,4869342.0,1,2
401810078,4898371.0,1,1
401810078,4278039.0,3,3
401810078,3155942.0,4,4
401810078,3468.0,1,2
401810078,3978.0,2,2
401810079,2528210.0,3,3
401810079,3936299.0,4,4
401810079,4017837.0,0,0
401810079,3992.0,10,10
401810079,3138196.0,0,0
401810079,4431767.0,2,2
401810079,3112335.0,14,16
401810079,3064290.0,4,4
401810080,3913176.0,1,1
401810080,4066328.0,0,0
401810080,4432158.0,2,4
401810080,4433134.0,3,3
401810080,3908809.0,15,17
401810080,4395625.0,3,4
401810080,4395724.0,0,0
401810080,3134908.0,6,6
401810081,4396909.0,3,3
401810081,3136193.0,6,6
401810081,4395712.0,10,11
401810081,4278585.0,2,2
401810081,3155526.0,5,5
401810081,3135045.0,1,2
401810081,2530530.0,0,0
401810081,3149673.0,7,8
401810082,4278039.0,7,8
401810082,4701230.0,7,11
401810082,4066336.0,4,4
401810082,4873138.0,1,3
401810082,4869342.0,0,0
401810082,4433627.0,2,2
401810082,3102531.0,,
401810083,4600663.0,7,9
401810083,4066328.0,6,8
401810083,4277961.0,12,14
401810083,4432158.0,5,8
401810083,5112087.0,1,1
401810083,4279888.0,3,4
401810083,3908809.0,6,9
401810083,4433083.0,1,2
401810083,4903027.0,2,2
401810083,4593125.0,0,2
401810084,5061575.0,0,0
401810084,4277811.0,0,0
401810084,4278073.0,4,5
401810084,4222252.0,0,0
401810084,4066383.0,0,0
401810084,4433255.0,3,4
401810084,4900671.0,1,1
401810085,4395724.0,0,0
401810085,3134908.0,6,14
401810085,3913176.0,7,9
401810085,2530530.0,1,1
401810085,4395712.0,4,4
401810085,4433134.0,8,9
401810085,3149673.0,5,6
401810085,4395625.0,1,4
401810086,4278129.0,2,2
401810086,3064482.0,0,0
401810086,3133628.0,0,0
401810086,3134907.0,1,2
401810086,3945274.0,18,20
401810086,3032977.0,13,18
401810086,4591725.0,2,4
401810086,4066457.0,2,3
401810087,3936299.0,4,6
401810087,3064514.0,7,7
401810087,3064290.0,3,4
401810087,4431671.0,0,0
401810087,3112335.0,8,8
401810087,3934673.0,2,2
401810087,2528210.0,6,6
401810087,4396971.0,1,2
401810087,3032976.0,0,0
401810087,4594268.0,10,12
401810088,3992.0,14,15
401810088,3917376.0,4,7
401810088,4397424.0,0,1
401810088,4017837.0,4,4
401810088,4066354.0,2,2
401810088,3078576.0,4,4
401810089,3155942.0,3,4
401810089,4395723.0,0,0
401810089,6578.0,3,4
401810089,4898371.0,,
401810089,4395630.0,4,4
401810089,3978.0,2,2
401810089,4066259.0,2,2
401810089,4845367.0,1,2
401810089,3064440.0,1,1
401810089,3468.0,3,6
401810090,4278067.0,7,9
401810090,4278104.0,9,10
401810090,2490149.0,2,2
401810090,5160992.0,0,0
401810090,5174563.0,6,7
401810091,3202.0,7,7
401810091,2991235.0,1,2
401810091,4871144.0,8,10
401810091,4566434.0,10,13
401810091,4066320.0,6,6
401810091,4432639.0,0,0
401810091,4711272.0,2,2
401810091,4684740.0,4,4
401810092,3975.0,4,5
401810092,6589.0,0,0
401810092,5144091.0,3,4
401810092,4397688.0,6,6
401810092,4869780.0,5,6
401810092,4397136.0,1,2
401810092,6430.0,5,5
401810092,4395628.0,,
401810093,4683678.0,,
401810093,4914336.0,9,11
401810093,5105565.0,2,2
401810093,3995.0,,
401810093,5041939.0,2,3
401810093,4278078.0,2,4
401810093,2991070.0,8,10
401810093,4683021.0,7,7
401810093,4431736.0,0,0
401810094,4278039.0,5,7
401810094,3155526.0,3,3
401810094,3102531.0,,
401810094,4869342.0,1,1
401810094,4701232.0,0,0
401810094,4701230.0,5,6
401810094,4278585.0,4,4
401810094,3136193.0,7,7
401810095,4066336.0,11,13
401810095,4433627.0,10,10
401810095,6478.0,2,2
401810095,4395651.0,14,14
401810095,4873138.0,0,0
401810095,4711294.0,2,3
401810095,4871145.0,6,7
401810095,4397002.0,4,4
401810096,3133628.0,3,4
401810096,4432158.0,5,8
401810096,3134907.0,1,1
401810096,4591725.0,1,1
401810096,4066328.0,4,4
401810096,3032977.0,2,3
401810096,3064482.0,4,6
401810096,3908809.0,5,7
401810097,4395712.0,6,6
401810097,3149673.0,10,12
401810097,4433621.0,7,11
401810097,4683634.0,8,14
401810097,4432810.0,2,2
401810097,2530530.0,0,0
401810098,5124612.0,0,2
401810098,4431678.0,9,10
401810098,3992.0,12,12
401810098,4017837.0,0,0
401810098,4251.0,4,7
401810099,3062679.0,2,3
401810099,3136195.0,7,7
401810099,3059319.0,0,0
401810099,5105623.0,1,1
401810099,2595516.0,1,1
401810099,3147657.0,3,5
401810099,4432848.0,2,2
401810100,4395625.0,1,3
401810100,4433134.0,0,0
401810100,4395724.0,0,0
401810100,3913176.0,6,7
401810100,3134908.0,1,2
401810100,4277811.0,5,6
401810100,4432816.0,7,7
401810100,5061575.0,2,2
401810100,4066383.0,1,2
401810101,4396971.0,1,1
401810101,3032976.0,3,6
401810101,3064514.0,3,5
401810101,4431671.0,4,5
401810101,5041939.0,1,2
401810101,3934673.0,3,4
401810101,4594268.0,2,2
401810101,4278078.0,2,2
401810102,5144091.0,4,5
401810102,4900671.0,3,4
401810102,4278073.0,10,10
401810102,4869780.0,3,4
401810102,4222252.0,2,3
401810102,4397688.0,2,2
401810102,4433255.0,3,4
401810103,3138196.0,2,2
401810103,3112335.0,9,12
401810103,6478.0,0,0
401810103,2528210.0,0,0
401810103,3064290.0,3,4
401810103,4871145.0,5,8
401810103,3936299.0,5,5
401810103,4397002.0,4,5
401810103,4711294.0,1,1
401810104,3975.0,3,5
401810104,6589.0,0,0
401810104,4066320.0,7,7
401810104,6430.0,13,15
401810104,4566434.0,4,4
401810104,4432165.0,5,5
401810105,4278067.0,5,8
401810105,4397424.0,0,0
401810105,3917376.0,8,10
401810105,3078576.0,0,0
401810105,4066354.0,5,5
401810105,4278104.0,5,5
401810106,4433621.0,8,11
401810106,4869342.0,0,0
401810106,4432810.0,5,5
401810106,4432166.0,4,4
401810106,4701230.0,6,6
401810106,4684742.0,0,0
401810106,4278039.0,5,6
401810107,4395723.0,1,1
401810107,4600663.0,0,0
401810107,4593125.0,2,2
401810107,4066259.0,3,4
401810107,4395630.0,2,2
401810107,4433083.0,0,0
401810107,5112087.0,0,0
401810107,4903027.0,0,0
401810107,6578.0,1,1
401810107,4277961.0,0,0
401810108,4066457.0,11,12
401810108,4278129.0,0,2
401810108,3945274.0,13,16
401810108,4873138.0,0,0
401810108,1966.0,1,4
401810108,4066336.0,4,4
401810108,4433627.0,3,3
401810109,4701232.0,1,2
401810109,4683678.0,,
401810109,4914336.0,5,7
401810109,3155526.0,1,2
401810109,3995.0,,
401810109,4683021.0,3,4
401810109,4431736.0,0,0
401810109,3136193.0,6,6
401810109,2991070.0,,
401810109,4278585.0,3,3
401810109,5105565.0,3,3
401810110,4432158.0,4,10
401810110,4711272.0,0,0
401810110,4684740.0,0,0
401810110,3202.0,7,8
401810110,4066328.0,0,0
401810110,4871144.0,8,10
401810110,4432639.0,1,2
401810110,2991235.0,2,2
401810110,3908809.0,2,2
401810111,4277811.0,3,3
401810111,2530530.0,0,0
401810111,4395712.0,3,5
401810111,4432816.0,6,6
401810111,4066383.0,4,4
401810111,3149673.0,2,2
401810111,4683634.0,8,9
401810111,5061575.0,1,1
401810112,5105623.0,1,2
401810112,4432848.0,4,5
401810112,4066261.0,3,3
401810112,3059319.0,1,2
401810112,2595516.0,1,1
401810113,5124612.0,4,5
401810113,4431678.0,3,4
401810113,3134908.0,3,4
401810113,4395625.0,8,9
401810113,4395724.0,0,0
401810113,3913176.0,6,7
401810113,4433134.0,0,0
401810114,4396971.0,1,1
401810114,5174563.0,3,5
401810114,3934673.0,0,0
401810114,4594268.0,5,5
401810114,3064514.0,9,13
401810114,3032976.0,1,2
401810114,2490149.0,0,0
401810115,4397136.0,2,4
401810115,4869780.0,5,8
401810115,4395628.0,2,4
401810115,4397688.0,4,4
401810115,3112335.0,6,7
401810115,2528210.0,0,0
401810115,3138196.0,1,2
401810115,5144091.0,2,2
401810115,3936299.0,4,5
401810116,4433255.0,0,0
401810116,4222252.0,2,2
401810116,3468.0,0,2
401810116,3978.0,9,10
401810116,4278073.0,8,10
401810116,4898371.0,0,0
401810116,4900671.0,5,5
401810116,3064440.0,0,0
401810117,3062679.0,3,4
401810117,3934672.0,4,6
401810117,3147657.0,1,2
401810117,3136195.0,5,9
401810117,4278078.0,3,4
401810118,4397002.0,2,3
401810118,2991070.0,8,10
401810118,5105565.0,2,3
401810118,4431736.0,0,0
401810118,6478.0,0,0
401810118,4711294.0,2,2
401810118,4395651.0,2,3
401810118,4871145.0,1,1
401810118,4683021.0,7,12
401810118,3995.0,,
401810118,4914336.0,,
401810118,4683678.0,,
401810119,4432165.0,2,2
401810119,4566434.0,10,12
401810119,4017837.0,0,0
401810119,4066320.0,2,2
401810119,3992.0,10,12
401810120,4903027.0,1,1
401810120,3978.0,3,3
401810120,4600663.0,1,1
401810120,4898371.0,0,0
401810120,5112087.0,3,4
401810120,3468.0,1,2
401810120,3064440.0,2,2
401810120,4594327.0,0,0
401810120,4593125.0,2,3
401810120,4433083.0,2,3
401810121,5124612.0,0,0
401810121,3064482.0,0,0
401810121,4251.0,3,4
401810121,4431678.0,12,14
401810121,4591725.0,4,4
401810121,3133628.0,1,2
401810121,3134907.0,5,7
401810122,6578.0,4,4
401810122,4395630.0,0,0
401810122,4278039.0,4,4
401810122,4701230.0,4,6
401810122,4066259.0,6,10
401810122,4869342.0,0,1
401810122,3102531.0,0,0
401810122,4395723.0,4,5
401810123,4433287.0,3,3
401810123,3992.0,11,14
401810123,4066383.0,9,10
401810123,4432816.0,3,3
401810123,5061575.0,2,2
401810123,4277811.0,4,4
401810123,4017837.0,0,0
401810124,3934672.0,6,6
401810124,3062679.0,1,1
401810124,4066320.0,8,8
401810124,4566434.0,7,7
401810124,3147657.0,1,2
401810124,4432165.0,8,9
401810124,3136195.0,10,11
401810125,4278039.0,0,0
401810125,3102531.0,6,7
401810125,4869780.0,8,8
401810125,4869342.0,2,2
401810125,5144091.0,1,2
401810125,4397688.0,3,4
401810125,4397136.0,5,6
401810125,4701230.0,4,6
401810126,4711294.0,4,5
401810126,4397002.0,3,4
401810126,4871145.0,6,7
401810126,4395651.0,5,7
401810126,6478.0,1,1
401810126,5160992.0,0,3
401810126,5174563.0,6,6
401810126,2490149.0,1,1
401810127,4591725.0,3,4
401810127,3133628.0,1,1
401810127,3064482.0,0,0
401810127,4432810.0,0,0
401810127,3134907.0,2,2
401810127,4684742.0,0,0
401810127,4432166.0,6,6
401810127,4433621.0,5,8
401810128,5112087.0,3,4
401810128,4278078.0,0,1
401810128,4600663.0,8,8
401810128,4433083.0,2,2
401810128,4593125.0,0,0
401810128,4903027.0,3,5
401810128,5041939.0,3,4
401810129,3112335.0,9,10
401810129,4594327.0,2,2
401810129,4898371.0,0,0
401810129,3064440.0,2,2
401810129,3468.0,1,2
401810129,3936299.0,2,3
401810129,3978.0,7,7
401810129,2528210.0,3,3
401810129,3138196.0,2,3
401810130,4432848.0,2,3
401810130,4431678.0,2,2
401810130,5105623.0,4,5
401810130,2595516.0,6,9
401810130,4251.0,4,5
401810130,4066261.0,3,4
401810131,4278039.0,4,6
401810131,4869342.0,1,1
401810131,4277811.0,5,6
401810131,5061575.0,3,3
401810131,4066383.0,4,4
401810131,4701230.0,4,5
401810132,4066320.0,5,6
401810132,4397424.0,0,0
401810132,4566434.0,5,8
401810132,4066354.0,0,0
401810132,3078576.0,4,4
401810132,3917376.0,5,7
401810133,4432158.0,0,4
401810133,3992.0,9,10
401810133,4017837.0,3,3
401810133,4396907.0,2,2
401810133,6450.0,5,5
401810133,3908809.0,4,4
401810134,4395724.0,2,2
401810134,4395625.0,6,6
401810134,3913176.0,0,0
401810134,4278104.0,3,3
401810134,4433134.0,5,6
401810134,4278067.0,2,2
401810135,3995.0,,
401810135,4278073.0,9,9
401810135,5105565.0,2,4
401810135,4683021.0,2,3
401810135,4222252.0,1,2
401810135,4431736.0,0,0
401810135,4914336.0,,
401810135,2991070.0,6,6
401810135,4433255.0,1,2
401810135,4900671.0,2,4
401810136,4278585.0,0,0
401810136,6578.0,1,2
401810136,4701232.0,2,3
401810136,4066259.0,14,16
401810136,3136193.0,8,11
401810136,3155526.0,1,2
401810136,4395723.0,0,0
401810136,4395630.0,4,4
401810137,4278129.0,0,0
401810137,4873138.0,0,0
401810137,4066336.0,2,2
401810137,1966.0,1,2
401810137,4433627.0,3,4
401810137,3945274.0,10,12
401810137,4066457.0,7,8
401810138,3149673.0,10,14
401810138,2530530.0,0,0
401810138,4684742.0,1,1
401810138,4395712.0,2,4
401810138,4432810.0,0,0
401810138,4433621.0,5,8
401810138,4432166.0,8,10
401810138,4683634.0,7,8
401810139,3134908.0,1,1
401810139,3913176.0,2,5
401810139,4433134.0,2,2
401810139,4432158.0,2,2
401810139,3908809.0,2,2
401810139,4395724.0,0,0
401810140,3136195.0,6,6
401810140,4278067.0,4,6
401810140,3062679.0,0,1
401810140,4278104.0,3,5
401810140,3934672.0,3,3
401810140,3147657.0,2,2
401810141,4432848.0,3,4
401810142,3936299.0,1,2
401810142,5112087.0,2,4
401810142,3138196.0,3,3
401810142,4903027.0,0,0
401810142,4600663.0,0,0
401810142,4593125.0,2,2
401810142,3112335.0,4,5
401810142,4433083.0,3,3
401810142,2528210.0,1,2
401810142,4277961.0,1,1
401810143,3995.0,,
401810143,2991070.0,16,19
401810143,3064482.0,0,0
401810143,4591725.0,2,2
401810143,3134907.0,4,6
401810143,5105565.0,2,3
401810143,3133628.0,2,2
401810143,4683021.0,5,8
401810143,4914336.0,,
401810143,4431736.0,0,1
401810144,4397688.0,2,3
401810144,4397002.0,4,5
401810144,4871145.0,5,6
401810144,4869780.0,0,0
401810144,4711294.0,0,0
401810144,4395628.0,13,16
401810144,4395651.0,7,10
401810144,4397136.0,1,4
401810144,5144091.0,5,6
401810145,4871144.0,0,0
401810145,4433192.0,,
401810145,3155526.0,5,6
401810145,4432639.0,3,3
401810145,4684740.0,7,7
401810145,3136193.0,6,8
401810145,4278585.0,1,1
401810145,2991235.0,2,2
401810145,4711272.0,2,2
401810146,4873138.0,2,2
401810146,6430.0,2,3
401810146,3975.0,1,1
401810146,4433627.0,4,7
401810146,4066336.0,4,5
401810147,3468.0,0,0
401810147,3064514.0,6,6
401810147,4594327.0,3,3
401810147,3032976.0,3,4
401810147,4396971.0,2,2
401810147,3934673.0,2,2
401810147,4898371.0,1,2
401810147,4594268.0,6,8
401810147,3978.0,15,15
401810147,3064440.0,0,0
401810147,4431671.0,0,0
401810148,3032976.0,2,3
401810148,4594268.0,10,11
401810148,4396971.0,0,0
401810148,3934673.0,1,2
401810148,3078576.0,2,3
401810148,3917376.0,2,4
401810148,4397424.0,5,8
401810148,4066354.0,0,0
401810148,3064514.0,1,2
401810148,4431671.0,0,0
401810149,4433134.0,7,8
401810149,4066383.0,7,9
401810149,3913176.0,1,2
401810149,3134908.0,0,0
401810149,5061575.0,6,6
401810149,4277811.0,4,4
401810149,4433287.0,5,5
401810149,4432816.0,1,1
401810149,4395724.0,1,1
401810150,4683634.0,0,0
401810150,4397002.0,0,1
401810150,6478.0,4,4
401810150,2530530.0,0,0
401810150,3149673.0,1,2
401810150,4871145.0,1,4
401810150,4711294.0,0,2
401810150,4395712.0,2,3
401810151,4432810.0,1,3
401810151,4432848.0,,
401810151,4395725.0,6,6
401810151,5105623.0,0,0
401810151,4066261.0,4,6
401810151,4432166.0,0,1
401810151,3059319.0,9,9
401810151,4684742.0,0,0
401810151,2595516.0,7,8
401810152,3134907.0,4,4
401810152,4397140.0,2,2
401810152,4591725.0,1,2
401810152,4278067.0,1,2
401810152,3032977.0,4,8
401810152,3064482.0,0,0
401810152,3133628.0,1,1
401810153,4397136.0,5,8
401810153,5144091.0,3,6
401810153,4397688.0,,
401810153,4869780.0,0,0
401810153,6589.0,2,2
401810153,4395628.0,9,10
401810153,6430.0,10,14
401810154,2528210.0,0,0
401810154,3136193.0,14,15
401810154,3155526.0,5,6
401810154,3135045.0,0,0
401810154,4278585.0,0,0
401810154,3936299.0,3,3
401810154,3138196.0,2,2
401810154,3112335.0,10,11
401810155,4278078.0,,
401810155,5041939.0,9,11
401810155,4017837.0,3,3
401810155,3992.0,17,19
401810155,6450.0,7,7
401810156,4711272.0,0,0
401810156,4871144.0,7,9
401810156,3202.0,2,2
401810156,4433627.0,0,0
401810156,2991235.0,9,10
401810156,4066336.0,7,7
401810156,4684740.0,1,3
401810156,4873138.0,0,0
401810156,4432639.0,3,5
401810157,3908809.0,1,2
401810157,3917376.0,12,16
401810157,4432158.0,2,2
401810157,4066354.0,6,6
401810157,4396907.0,3,5
401810158,4395724.0,1,3
401810158,3913176.0,4,7
401810158,3934672.0,5,5
401810158,3062679.0,0,0
401810158,3136195.0,5,7
401810158,3147657.0,0,0
401810158,4433134.0,0,0
401810159,4701230.0,17,22
401810159,4431678.0,14,17
401810159,4278039.0,6,6
401810159,3102531.0,,
401810159,5124612.0,0,0
401810159,3059318.0,6,8
401810159,4251.0,2,2
401810159,4869342.0,1,3
401810160,4683678.0,,
401810160,4900671.0,6,6
401810160,4433255.0,1,4
401810160,4431736.0,4,4
401810160,3995.0,,
401810160,4914336.0,0,2
401810160,2991070.0,0,0
401810160,4278073.0,10,12
401810160,4683021.0,19,23
401810160,4593803.0,2,2
401810161,4431671.0,0,0
401810161,5037871.0,1,2
401810161,4066259.0,3,3
401810161,6578.0,0,0
401810161,3064514.0,2,2
401810161,4395723.0,4,5
401810161,4594268.0,2,2
401810161,3032976.0,0,1
401810161,4396971.0,0,0
401810161,3934673.0,0,0
401810161,4395630.0,1,1
401810162,4433083.0,0,0
401810162,4903027.0,2,3
401810162,3468.0,1,1
401810162,4600663.0,0,1
401810162,4277961.0,1,2
401810162,5112087.0,4,4
401810162,4898371.0,3,4
401810162,4593125.0,3,3
401810162,4594327.0,2,4
401810162,3978.0,2,2
401810162,3064440.0,1,2
401810163,3945274.0,12,14
401810163,4397136.0,1,2
401810163,4278129.0,8,8
401810163,5144091.0,6,6
401810163,4869780.0,7,8
401810163,4066457.0,11,12
401810164,4432166.0,4,4
401810164,4433621.0,3,4
401810164,4701230.0,7,8
401810164,3102531.0,,
401810164,4432810.0,0,0
401810164,4684742.0,2,2
401810164,4869342.0,0,1
401810164,4278039.0,0,0
401810165,4432158.0,1,2
401810165,4683634.0,3,5
401810165,4395712.0,5,6
401810165,2530530.0,0,0
401810165,3149673.0,4,6
401810165,3908809.0,7,9
401810166,3032977.0,6,11
401810166,2490149.0,2,3
401810166,4591725.0,1,2
401810166,3064482.0,0,0
401810166,4397140.0,1,2
401810166,3134907.0,0,0
401810166,3133628.0,0,0
401810166,5174563.0,0,0
401810167,4278104.0,2,4
401810167,4066383.0,0,0
401810167,4432816.0,4,4
401810167,4278067.0,2,2
401810167,5061575.0,0,0
401810167,4277811.0,4,4
401810168,4066261.0,2,2
401810168,5105623.0,0,0
401810168,4432848.0,0,0
401810168,4017837.0,2,3
401810168,3992.0,6,7
401810168,4395725.0,2,3
401810168,6450.0,9,10
401810168,3059319.0,2,2
401810168,2595516.0,0,0
401810169,4871145.0,3,5
401810169,4397002.0,2,2
401810169,4432165.0,2,2
401810169,4711294.0,5,6
401810169,6478.0,1,2
401810169,4566434.0,3,3
401810169,4066320.0,10,10
401810170,3112335.0,6,7
401810170,3936299.0,2,2
401810170,2528210.0,0,0
401810170,6583.0,4,5
401810170,5041939.0,3,4
401810170,3138196.0,3,4
401810171,4432639.0,5,6
401810171,3202.0,10,12
401810171,2991235.0,,
401810171,4873138.0,0,0
401810171,4871144.0,6,8
401810171,4711272.0,0,0
401810171,4684740.0,7,9
401810171,4066336.0,9,11
401810171,4433627.0,10,12
401810172,4278129.0,0,0
401810172,4278585.0,0,0
401810172,4701232.0,1,3
401810172,1966.0,3,4
401810172,4066457.0,1,1
401810172,3136193.0,2,2
401810172,3155526.0,1,3
401810172,3945274.0,5,5
401810173,5174563.0,3,4
401810173,4431678.0,5,5
401810173,5124612.0,0,0
401810173,4251.0,0,0
401810173,2490149.0,0,0
401810174,3995.0,,
401810174,4683678.0,,
401810174,5105565.0,3,3
401810174,4914336.0,5,6
401810174,4433134.0,5,7
401810174,4683021.0,10,15
401810174,4431736.0,1,4
401810174,4395724.0,0,1
401810174,2991070.0,2,4
401810174,3913176.0,6,8
401810174,3134908.0,1,1
401810175,4397424.0,0,0
401810175,4066354.0,1,1
401810175,3147657.0,3,3
401810175,3934672.0,2,3
401810175,3136195.0,3,3
401810175,3917376.0,8,9
401810175,3062679.0,1,1
401810175,3078576.0,2,3
401810176,4397136.0,8,8
401810176,4869780.0,5,8
401810176,5144091.0,6,7
401810176,3032976.0,8,10
401810176,3064514.0,4,4
401810176,4396971.0,2,2
401810176,3934673.0,0,0
401810176,4397688.0,7,7
401810176,4594268.0,6,8
401810176,4431671.0,0,0
401810177,5037871.0,4,7
401810177,4903027.0,1,1
401810177,5112087.0,6,8
401810177,4593125.0,2,2
401810177,4066259.0,9,10
401810177,4600663.0,3,4
401810177,4395630.0,2,2
401810177,4395723.0,2,4
401810177,4277961.0,1,2
401810177,6578.0,4,5
401810177,4433083.0,6,6
401810178,6430.0,1,1
401810178,4433255.0,3,3
401810178,4278073.0,7,10
401810178,6589.0,0,0
401810178,4900671.0,0,0
401810178,4593803.0,4,4
401810179,3908809.0,6,6
401810179,4914336.0,4,6
401810179,5105565.0,1,2
401810179,4683021.0,16,17
401810179,4396907.0,1,2
401810179,4683678.0,,
401810179,4432158.0,4,4
401810179,2991070.0,3,3
401810179,4431736.0,4,5
401810180,4395712.0,4,6
401810180,4683634.0,3,3
401810180,3149673.0,6,8
401810180,2530530.0,0,0
401810180,2528210.0,1,1
401810180,3936299.0,4,5
401810180,3138196.0,1,2
401810180,3112335.0,5,5
401810181,4432165.0,1,2
401810181,4395723.0,3,4
401810181,5037871.0,5,5
401810181,4066320.0,0,0
401810181,4395630.0,0,0
401810181,4566434.0,6,7
401810181,4066259.0,6,9
401810181,6578.0,2,2
401810182,4701230.0,,
401810182,4017837.0,2,3
401810182,3102531.0,,
401810182,3992.0,0,0
401810182,4278039.0,5,7
401810182,4869342.0,3,3
401810182,6450.0,6,6
401810183,3136195.0,6,7
401810183,3147657.0,0,0
401810183,4277811.0,0,0
401810183,3934672.0,7,8
401810183,4432816.0,5,6
401810183,4066383.0,2,2
401810183,5061575.0,2,2
401810183,3062679.0,6,7
401810184,6478.0,3,4
401810184,4397002.0,4,4
401810184,4278104.0,8,10
401810184,4871145.0,8,11
401810184,4711294.0,1,2
401810184,4278067.0,2,3
401810185,3202.0,5,5
401810185,3468.0,0,2
401810185,3064440.0,0,0
401810185,4432639.0,4,6
401810185,4594327.0,0,0
401810185,4871144.0,6,7
401810185,4684740.0,4,4
401810185,4898371.0,3,3
401810185,4711272.0,0,0
401810185,3978.0,0,0
401810185,2991235.0,1,2
401810186,4591725.0,3,3
401810186,4432166.0,6,6
401810186,3134907.0,0,0
401810186,3032977.0,2,2
401810186,4397140.0,7,7
401810186,3133628.0,4,4
401810186,4433621.0,0,1
401810186,3064482.0,1,2
401810186,4684742.0,4,6
401810186,4432810.0,0,0
401810187,4066261.0,0,0
401810187,4432848.0,4,4
401810187,5041939.0,4,5
401810187,5105623.0,2,2
401810187,4395725.0,2,2
401810187,6583.0,1,2
401810187,3059319.0,2,2
401810187,2595516.0,,
401810188,5124612.0,0,0
401810188,4431678.0,5,5
401810188,6589.0,0,0
401810188,3059318.0,2,2
401810189,4397424.0,3,4
401810189,3078576.0,1,1
401810189,2490149.0,5,5
401810189,4066354.0,1,1
401810189,5174563.0,2,2
401810190,4873138.0,0,0
401810190,4278067.0,0,0
401810190,4433627.0,9,9
401810190,4066336.0,6,6
401810191,3913176.0,0,0
401810191,4066457.0,13,15
401810191,4395724.0,1,1
401810191,4433134.0,5,6
401810191,1966.0,0,0
401810191,4278129.0,1,1
401810192,4869780.0,4,4
401810192,3934673.0,1,1
401810192,4431671.0,2,2
401810192,5144091.0,2,2
401810192,4397136.0,4,4
401810192,3032976.0,5,8
401810192,3064514.0,8,8
401810192,4396971.0,3,3
401810192,4594268.0,3,3
401810192,4397688.0,7,8
401810193,4066354.0,0,0
401810193,4066457.0,15,17
401810193,4278129.0,0,0
401810193,3917376.0,7,9
401810193,3078576.0,0,0
401810193,4397424.0,0,0
401810194,2595516.0,8,11
401810194,5105623.0,2,2
401810194,4432573.0,2,2
401810194,4566434.0,4,6
401810194,3059319.0,1,4
401810194,4066261.0,4,6
401810194,4066320.0,0,0
401810194,4432848.0,0,0
401810194,4432165.0,0,0
401810194,4395725.0,,
401810195,4701230.0,2,2
401810195,2528210.0,3,5
401810195,4277905.0,,
401810195,3936299.0,3,3
401810195,3102531.0,3,4
401810195,3138196.0,0,1
401810195,4278039.0,5,5
401810195,4869342.0,0,0
401810195,3112335.0,13,15
401810196,6578.0,0,0
401810196,4066259.0,5,6
401810196,4395723.0,4,6
401810196,5037871.0,1,4
401810196,4395630.0,5,6
401810196,4432158.0,3,4
401810196,3908809.0,9,11
401810197,5105565.0,,
401810197,4432810.0,3,4
401810197,4433621.0,6,9
401810197,4684742.0,3,5
401810197,4914336.0,7,7
401810197,4431736.0,1,2
401810197,4432166.0,13,14
401810197,4683678.0,,
401810197,4683021.0,14,15
401810197,2991070.0,9,9
401810198,3934719.0,3,4
401810198,3147657.0,0,0
401810198,3136195.0,4,4
401810198,3062679.0,2,2
401810198,4433627.0,7,7
401810198,4873138.0,1,3
401810198,4066336.0,6,6
401810198,3934672.0,9,9
401810199,4066383.0,4,5
401810199,5061575.0,2,2
401810199,4432816.0,3,3
401810199,3913176.0,0,0
401810199,3134908.0,1,2
401810199,4433287.0,1,2
401810199,4433134.0,0,0
401810199,4395724.0,5,5
401810200,4683634.0,4,4
401810200,6478.0,0,0
401810200,4395651.0,9,12
401810200,2530530.0,0,0
401810200,3149673.0,5,7
401810200,4711294.0,9,9
401810200,4395712.0,0,0
401810200,4871145.0,4,4
401810201,4711272.0,0,0
401810201,4433192.0,,
401810201,3155526.0,3,4
401810201,2991235.0,0,0
401810201,4278585.0,2,2
401810201,4432639.0,5,5
401810201,3202.0,4,4
